COMPOUND_ID,SMILES,pIC50,source,MW,LogP,HBD,HBA,TPSA,RotBonds
AfroDb.779,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@H]1CO2)C=CC(C)(C)O4,,AfroDb,394.14,4.01,0,6,63.22,2
AfroDb.780,COc1cc2c(cc1OC)[C@@H]1C(=O)c3c(O)cc4c(c3O[C@H]1CO2)C=CC(C)(C)O4,,AfroDb,410.14,3.71,1,7,83.45,2
AfroDb.781,C=C(C)[C@H]1Cc2c(cc(O)c3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,,AfroDb,410.14,3.41,1,7,83.45,3
AfroDb.782,COc1cc(OC)c2c(c1/C=C\C(C)(C)O)O[C@H](c1ccccc1)CC2=O,,AfroDb,368.16,4.19,1,5,64.99,5
AfroDb.783,C=C(C)/C=C\c1c(OC)cc(OC)c2c1O[C@H](c1ccccc1)CC2=O,,AfroDb,350.15,5.0,0,4,44.76,5
AfroDb.784,COc1cc(OC)c2c(c1/C=C\[C@@H](C)O)O[C@H](c1ccccc1)CC2=O,,AfroDb,354.15,3.8,1,5,64.99,5
AfroDb.785,COc1cc2c(c3c1C(=O)C[C@@H](c1ccc(O)cc1)O3)C=CC(C)(C)O2,,AfroDb,352.13,4.29,1,5,64.99,2
AfroDb.786,COc1cc2c(c3c1C(=O)[C@@H](O)[C@@H](c1ccccc1)O3)C=CC(C)(C)O2,,AfroDb,352.13,3.56,1,5,64.99,2
AfroDb.787,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)C=CC(C)(C)O2,,AfroDb,336.14,4.59,0,4,44.76,2
AfroDb.788,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)[C@H]1[C@@H](O2)C1(C)C,,AfroDb,336.14,4.29,0,4,44.76,2
AfroDb.789,COc1cc(O)c(CC=C(C)C)c2c1C(=O)C[C@@H](c1ccccc1)O2,,AfroDb,338.15,4.62,1,4,55.76,4
AfroDb.790,CC(=O)[C@@H](C[C@@]1(C)[C@H]2CC[C@]3(C)[C@H](CC=C4[C@H]5C[C@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)[C@@H](O)C[C@@H]1O)O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O,,AfroDb,690.43,4.38,6,9,173.98,6
AfroDb.791,CC1(C)[C@H]2CC[C@]3(C)[C@H](CC=C4[C@H]5C[C@](C)(C(=O)O)[C@@H](O)C[C@]5(C)CC[C@]43C)[C@@]2(C)[C@@H](O)C[C@@H]1O,,AfroDb,488.35,5.18,4,4,97.99,1
AfroDb.792,C=C(C)[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2C3=CC[C@@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@]4(C)[C@H]3CC[C@@H]12)CC,,AfroDb,558.39,5.16,4,6,99.38,8
AfroDb.793,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,,AfroDb,399.17,2.87,1,6,83.09,5
AfroDb.794,COC(=O)[C@@]1(OC)c2c(n(C)c3ccccc3c2=O)[C@@]1(OC)C(=O)OC,,AfroDb,361.12,0.58,0,8,93.06,4
AfroDb.796,COc1cc2c(c(OC)c1OC)c(=O)c1ccccc1n2C,,AfroDb,299.12,2.72,0,5,49.69,3
AfroDb.797,COc1ccc2c(OC)c3occc3nc2c1OC,,AfroDb,259.08,3.01,0,5,53.72,3
AfroDb.798,COC(=O)[C@]1(OC)c2c(n(C)c3ccccc3c2=O)C1(OC)OC,,AfroDb,333.12,1.01,0,7,75.99,4
AfroDb.799,COc1c2c(cc3c1c(=O)c1ccccc1n3C)OCO2,,AfroDb,283.08,2.43,0,5,49.69,1
AfroDb.800,COc1cc2oc(Oc3ccc(O)cc3)c(O)c(=O)c2c(O)c1C,,AfroDb,330.07,3.02,3,7,109.36,3
AfroDb.801,COc1cc(Oc2oc3c(C)c(OC)c(C)c(O)c3c(=O)c2OC)ccc1O,,AfroDb,388.12,3.64,2,8,107.59,5
AfroDb.802,COc1cc(Oc2oc3c(C)c(O)c(C)c(O)c3c(=O)c2OC)ccc1O,,AfroDb,374.1,3.34,3,8,118.59,4
AfroDb.803,COc1c(C)c(O)c2c(=O)c(OC)c(Oc3ccc(O)c(C)c3)oc2c1C,,AfroDb,372.12,3.94,2,7,98.36,4
AfroDb.804,COc1c(Oc2ccc(O)c(O)c2)oc2cc(O)c(C)c(O)c2c1=O,,AfroDb,346.07,2.72,4,8,129.59,3
AfroDb.805,COc1c(Oc2ccc(O)c(O)c2)oc2c(C)c(O)c(C)c(O)c2c1=O,,AfroDb,360.08,3.03,4,8,129.59,3
AfroDb.806,COc1cc(Oc2oc3cc(OC)c(C)c(O)c3c(=O)c2OC)ccc1O,,AfroDb,374.1,3.33,2,8,107.59,5
AfroDb.807,C=C1C(=O)O[C@@H]2CC/C(C=O)=C\C=C/[C@H](COC=O)[C@H](OC(C)=O)[C@@H]12,,AfroDb,348.12,1.28,0,7,95.97,5
AfroDb.808,C=C1C(=O)O[C@@H]2CC/C(C=O)=C\C=C/[C@@H](COC=O)[C@H](OC(C)=O)[C@@H]12,,AfroDb,348.12,1.28,0,7,95.97,5
AfroDb.809,C=C[C@H]1COC(=O)[C@H](C=O)C[C@@H](O)[C@@H](C(=C)C(=O)OC)[C@H](OC(=O)C(=C)CO)C1,,AfroDb,410.16,0.11,2,9,136.43,7
AfroDb.810,C=C[C@H]1COC(=O)[C@H](C=O)C[C@H]2OC(=O)[C@H](C)[C@H]2[C@H](OC(=O)C(=C)CO)C1,,AfroDb,380.15,0.58,1,8,116.2,5
AfroDb.812,C=C[C@H]1COC(=O)[C@H](C=O)C[C@@H](O)[C@@H]([C@H](C)C(=O)O)[C@H](OC(=O)C(=C)CO)C1,,AfroDb,398.16,0.1,3,8,147.43,7
AfroDb.814,C=C1C(=O)O[C@@H]2C[C@H]3C(CO)=CC=C[C@]3(CO)[C@H](O)[C@@H]12,,AfroDb,278.12,-0.07,3,5,86.99,2
AfroDb.815,COc1ccc(Oc2oc3cc(O)cc(O)c3c(=O)c2O)cc1,,AfroDb,316.06,2.71,3,7,109.36,3
AfroDb.816,COc1c(Oc2ccc(O)cc2)oc2cc(O)cc(OC)c2c1=O,,AfroDb,330.07,3.01,2,7,98.36,4
AfroDb.817,COc1ccc(Oc2oc3cc(O)cc(OC)c3c(=O)c2OC)cc1,,AfroDb,344.09,3.32,1,7,87.36,5
AfroDb.818,COc1ccc(Oc2oc3cc(OC)ccc3c(=O)c2OC)cc1,,AfroDb,328.09,3.61,0,6,67.13,5
AfroDb.819,COc1ccc(Oc2oc3cc(O)ccc3c(=O)c2O)cc1,,AfroDb,300.06,3.01,2,6,89.13,3
AfroDb.820,CC(C)C1=C(O)C(=O)C2=C(C1=O)[C@H](OC=O)[C@@H](O)[C@@H]1C(C)(C)CCC[C@]21C,,AfroDb,376.19,2.65,2,6,100.9,3
AfroDb.821,CC(=O)O[C@H]1C2=C(C(=O)C(O)=C(C(C)C)C2=O)[C@@]2(C)CCCC(C)(C)[C@H]2[C@@H]1O,,AfroDb,390.2,3.04,2,6,100.9,2
AfroDb.822,CC(C)C1=CC2=CC=C3C(C)(C)C[C@@H](OC(=O)c4ccc(O)cc4)C[C@]3(C)C2=C(O)C1=O,,AfroDb,434.21,5.59,2,5,83.83,3
AfroDb.823,CC(C)C1=CC2=CC=C3C(C)(C)C[C@@H](OC(=O)c4ccc(O)c(O)c4)C[C@]3(C)C2=C(O)C1=O,,AfroDb,450.2,5.29,3,6,104.06,3
AfroDb.824,CC(C)=CC(=O)OC[C@@]1(C)CCC[C@@]2(C)C1=CC=C1C=C(C(C)C)C(=O)C(O)=C12,,AfroDb,396.23,5.54,1,4,63.6,4
AfroDb.825,CC(C)C1=CC2=CC=C3[C@@](C)(COC(=O)c4ccc(O)cc4)CCC[C@]3(C)C2=C(O)C1=O,,AfroDb,434.21,5.59,2,5,83.83,4
AfroDb.826,CC(C)C1=CC2=CC=C3[C@@](C)(COC(=O)c4ccc(O)c(O)c4)CCC[C@]3(C)C2=C(O)C1=O,,AfroDb,450.2,5.29,3,6,104.06,4
AfroDb.830,COc1ccc2c(c1OC)Nc1occc1[C@@H]2OC,,AfroDb,261.1,3.09,1,5,52.86,3
AfroDb.831,COC(=O)[C@@]1(OC)c2c(n(C)c3ccccc3c2=O)C1(OC)OC,,AfroDb,333.12,1.01,0,7,75.99,4
AfroDb.833,CC#CC#CC#Cc1cc(Cl)ccc1O,,AfroDb,214.02,2.42,1,1,20.23,0
AfroDb.834,CC#CC#CC#Cc1cc(Cl)ccc1OC,,AfroDb,228.03,2.73,0,1,9.23,1
AfroDb.836,COc1c(CC=C(C)C)cc([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1CC=C(C)C,,AfroDb,422.21,5.83,2,5,75.99,6
AfroDb.837,OCc1ccc2ccocc1-2,,AfroDb,148.05,1.88,1,2,33.37,1
AfroDb.838,C[C@@]12CC[C@H]3[C@@H]1C=C1C(=O)c4cc(O)ccc4C(=O)[C@]1(O2)[C@@]3(C)C=O,,AfroDb,338.12,2.47,1,5,80.67,1
AfroDb.839,C/C=C1/CN2CC[C@@]34Cc5cc(O)ccc5[C@H](C)[C@]35OC[C@@]4(C(C)=O)[C@H]1C[C@H]25,,AfroDb,379.21,3.44,1,4,49.77,1
AfroDb.840,COc1cc2c(cc1OC)[C@@H](c1ccc3c(c1)OCO3)[C@H]1C(=O)OC[C@@H]1C2,,AfroDb,368.13,2.91,0,6,63.22,3
AfroDb.841,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(c(O)c2c(OC)c1OC)COC3=O,,AfroDb,410.1,3.64,1,8,92.68,4
AfroDb.842,COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,,AfroDb,380.09,3.63,1,7,83.45,3
AfroDb.843,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(c(OC)c2c(O)c1OC)COC3=O,,AfroDb,410.1,3.64,1,8,92.68,4
AfroDb.844,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(cc2c(OC)c1OC)COC3=O,,AfroDb,394.11,3.93,0,7,72.45,4
AfroDb.845,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)[C@@H](O)[C@H](c1ccc(O)cc1)O2,,AfroDb,424.19,4.72,4,6,107.22,6
AfroDb.847,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2cc(O)c3c(c2)C[C@H]2C(C)(C)[C@H](O)[C@H](O)C[C@]2(C)O3)cc1O,,AfroDb,548.31,6.67,5,6,110.38,7
AfroDb.848,COOc1cc(/C=C/c2cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c2)cc2c1O[C@@]1(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]1C2,,AfroDb,578.32,6.91,4,7,108.61,9
AfroDb.849,CC(=O)OC/C=C/C(=O)C[C@@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@@]3(C)C(=O)C[C@@]12C,,AfroDb,500.28,3.36,2,7,117.97,5
AfroDb.850,C[C@H]1c2ccoc2C[C@H]2[C@H]1CC[C@@]1(O)C(C)(C)CC[C@H](O)[C@]21C,,AfroDb,318.22,3.88,2,3,53.6,0
AfroDb.851,COC(=O)[C@@]1(C)CC[C@H](O)[C@@]2(C)[C@H]1C[C@H](O)[C@H]1[C@@H](C)c3ccoc3C[C@@H]12,,AfroDb,362.21,2.89,2,5,79.9,1
AfroDb.857,CCCOC(=O)/C=C/c1ccc(O)c(OC)c1,,AfroDb,236.1,2.37,1,4,55.76,5
AfroDb.858,CCCOC(=O)/C=C/c1ccc(O)c(O)c1,,AfroDb,222.09,2.06,2,4,66.76,4
AfroDb.859,COc1cc(/C=C/C(=O)OCCCO)ccc1O,,AfroDb,252.1,1.34,2,5,75.99,6
AfroDb.860,O=C(OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,,AfroDb,316.08,-1.56,6,9,156.91,3
